run_id,arm,rep,seq,round,seat,status,total_pool_tonnes,uk_tranche_tonnes,allocation,out_of_quota_rate_pct,duration_years,review_clause,other_terms,message_chars
control__rep1__2026-08-24T19-41-35-713Z,control,1,54,5,eu-geneva,counter,,,country_specific,50,3,True,"UK-specific tranche of 700,000 tonnes within the 950,000 tonne total envelope; residual ~250,000 tonnes retained as global pool for other suppliers | Reference period methodology: unadjusted two-year average of UK exports to the EU on the affected tariff lines (overcapacity growth-rate adjustment dropped) | Tiered out-of-quota rate: 50% headline rate applies only to the residual global pool; a reduced intermediate rate of 27% applies to UK-origin volumes above the UK tranche | Review clause: automatic review consideration triggered where UK tranche utilisation exceeds 90% in a given year, in addition to a scheduled three-year review, both assessed against objective trade-flow and overcapacity criteria (to be drafted jointly) | Illustrative TCA text tabled: tiered intermediate rate presented as primary mechanism reflecting the bilateral UK-EU relationship, tranche size as supporting element; includes a forward commitment to review the intermediate rate in light of TCA developments at the scheduled three-year review point (no automatic linkage or treaty-level amendment mechanism offered)",2170
control__rep1__2026-08-24T19-41-35-713Z,control,1,55,5,uk-geneva,counter,,,country_specific,20,3,True,"UK-specific tranche calculated on an unadjusted two-year average of UK exports to the EU on the affected tariff lines | Intermediate tiered rate of 20% for UK-origin volumes above the tranche; 50% continues to apply only to the residual global pool | Automatic review trigger where tranche utilisation exceeds 90% in a given year, in addition to a scheduled three-year review | Review criteria to be drafted now, based on objective trade-flow thresholds and evidence of overcapacity conditions, not discretionary | TCA illustrative text to be finalised on the basis tabled, with sharpened, criteria-based review language rather than a general forward-looking commitment | UK signals willingness to discuss improved treatment for EU exporters under the UK's own steel safeguard, including country-specific allocations, as part of an overall package if the EU moves to meet this proposal",2036
control__rep1__2026-08-24T19-41-35-713Z,control,1,66,6,eu-geneva,,,,,,,,,2168
control__rep1__2026-08-24T19-41-35-713Z,control,1,67,6,uk-geneva,accept,,,country_specific,23,3,True,"Total enlarged TRQ envelope of 1,050,000 tonnes (850,000t UK-specific tranche plus residual global pool for other suppliers) | Reference methodology: unadjusted two-year average of UK exports to the EU on the affected tariff lines, with no separate overcapacity-growth adjustment layer | Automatic review trigger where UK tranche utilisation exceeds 90% in a given year, in addition to a scheduled review at the three-year point | Review criteria to reference objective trade-flow thresholds and recognised overcapacity data sources (e.g. OECD steel excess capacity figures), to be finalised in drafting as evidentiary and non-discretionary in substance | TCA illustrative text as tabled by the EU: the 23% intermediate rate functions as the primary mechanism reflecting the bilateral UK-EU relationship, with tranche size as supporting context, plus a forward-looking commitment to revisit the intermediate rate specifically in light of TCA developments at the three-year review point | Reciprocal UK commitment: the UK will maintain the EU's current country-specific allocation under the UK's own steel safeguard measure undiminished for a matching three-year term, with an aligned review point | 50% headline out-of-quota rate continues to apply only to the residual global pool, not to UK-origin volumes within the tiered structure | Both sides to proceed to finalising legal text on this basis in time for the EU's Council process and the UK's domestic procedures",1371
control__rep1__2026-08-26T19-57-21-508Z,control,1,5,1,eu-geneva,opening,500000,300000,country_specific,50,3,True,"UK-origin steel exempted from FTA disapplication clause, conditional on reciprocal EU treatment under the UK's own safeguard measure | Willingness to discuss product-line carve-outs reflecting the UK's narrower product concentration | Joint work on anti-circumvention/origin verification provisions",987
control__rep1__2026-08-26T19-57-21-508Z,control,1,6,1,uk-geneva,counter,2600000,2000000,country_specific,18,3,True,"Review after 12 months with automatic adjustment mechanism tied to trailing trade volumes, not purely discretionary renegotiation | UK fully carved out of FTA disapplication provision, unconditional on other issues | Treatment of EU exporters under UK safeguard quota to be discussed as a separate, parallel strand | Enforcement/circumvention provisions to be based on objective origin verification, not discretionary suspension of quota access",1677
control__rep1__2026-08-26T19-57-21-508Z,control,1,16,2,eu-geneva,counter,650000,550000,country_specific,35,4,True,"18-month first review with data-triggered adjustment mechanism based on a defined trade-share/utilisation formula; presumption of adjustment above threshold; final trigger decision retained by Commission/Council | Unconditional FTA disapplication carve-out for the UK, delinked from UK safeguard treatment of EU exporters | Reciprocal treatment of EU exporters under UK's own safeguard flagged as an important parallel strand, not a formal precondition | Package offer: tranche and out-of-quota rate move together, not sequentially | Product-line carve-outs and final duration remain open pending progress on core numbers",1713
control__rep1__2026-08-26T19-57-21-508Z,control,1,17,2,uk-geneva,counter,,,country_specific,,,True,"Requesting detailed methodology behind the 550,000t tranche calculation (period, product mix, weighting) | Requesting detail on the 18-month review formula: utilisation threshold, whether adjustment is automatic/binding or subject to Commission/Council discretion | Welcome unconditional FTA carve-out; agree to pursue safeguard treatment of EU exporters as a separate, decoupled strand | Signalling that further UK movement on out-of-quota rate is possible in exchange for further EU movement on tranche size and a binding (not discretionary) review trigger",2129
control__rep1__2026-08-26T19-57-21-508Z,control,1,28,3,eu-geneva,,,,,,,,,2010
control__rep1__2026-08-26T19-57-21-508Z,control,1,29,3,uk-geneva,counter,1500000,1200000,country_specific,26,1,True,"12-month first review with bounded automatic adjustment (+/-15% corridor) triggered after two consecutive reporting periods above the utilisation threshold, as proposed by the EU | Commission/Council discretion limited to tightly defined exceptional circumstances (surge/market disruption), with objective evidentiary criteria comparable to transitional safeguard standards - not a general override | EU to share methodology paper (reference period, product scope, weighting) bilaterally as basis for ongoing technical discussion | FTA disapplication carve-out for the UK confirmed as unconditional and delinked from UK safeguard treatment of EU exporters | Treatment of EU exporters under the UK's own steel safeguard to be discussed as a separate, parallel strand in good faith, not as a precondition to this package",1905
control__rep1__2026-08-26T19-57-21-508Z,control,1,42,4,eu-geneva,,,,,,,,,1988
control__rep1__2026-08-26T19-57-21-508Z,control,1,43,4,uk-geneva,counter,1050000,900000,country_specific,26,4,True,"12-month first review on trade-share/utilisation formula | Bounded automatic adjustment: ±15% corridor to tranche if UK utilisation exceeds threshold for two consecutive reporting periods | Commission/Council discretion limited to tightly defined exceptional circumstances (market disruption/surge) with evidentiary thresholds modelled on transitional safeguard standards | Unconditional UK carve-out from FTA disapplication provision (locked, as agreed in prior rounds) | Reciprocal treatment of EU exporters under UK safeguard measure to be pursued as a separate, decoupled strand in good faith",1776
control__rep2__2026-08-26T21-53-12-055Z,control,2,5,1,eu-geneva,opening,400000,,global,50,,False,"FTA tariff reductions disapplied for all FTA partners other than EEA members, on the affected lines | Open to discussing country-specific allocation, a UK-specific tranche, review clause, product carve-outs, and compensation elsewhere in the EU schedule as part of a negotiated outcome | Interaction with TCA and with UK's own steel safeguard/Article XXVIII process to be discussed as part of this negotiation",1378
control__rep2__2026-08-26T21-53-12-055Z,control,2,6,1,uk-geneva,counter,2200000,1800000,country_specific,25,3,True,"No disapplication of TCA tariff preferences for UK-origin steel | Country-specific UK tranche based on historical 3-year average trade share | Review clause tied to evidence of non-market-economy overcapacity persisting | Carve-out or higher sub-quota for product lines where UK exposure is concentrated | Enforcement/circumvention provisions to address transshipment, not to be used to justify blanket FTA disapplication",1983
control__rep2__2026-08-26T21-53-12-055Z,control,2,17,2,eu-geneva,counter,550000,150000,country_specific,45,3,True,"UK exporters may also compete for residual global pool beyond their dedicated tranche | Review at year 2 tied to updated trade-flow data | FTA disapplication principle maintained generally; narrow anti-circumvention/certification mechanism for UK-origin steel to be explored, expressly conditional on reciprocal treatment of EU-origin steel under UK's own safeguard quota allocations | UK invited to table indicative compensation asks on other schedule lines in parallel",2041
control__rep2__2026-08-26T21-53-12-055Z,control,2,18,2,uk-geneva,counter,1700000,1500000,country_specific,30,3,True,"Review at year two must be a substantive reopening tied to updated overcapacity/trade-flow evidence, not a formality | No blanket FTA disapplication for UK-origin steel; willing to explore a reciprocal anti-circumvention/certification mechanism decoupled from disapplication | Linkage to UK safeguard country allocations not for discussion until TRQ core terms (tranche, allocation, rate) are settled in principle | Compensation elsewhere in EU schedule to be discussed once TRQ design is credible",2581
control__rep2__2026-08-26T21-53-12-055Z,control,2,31,3,eu-geneva,counter,750000,250000,country_specific,40,3,True,"UK retains ability to compete for residual global pool (750,000t pool minus 250,000t UK tranche) alongside other suppliers | Year-2 review is substantive: reopening keyed to updated trade-flow and overcapacity data, to be reflected in indicative legal text | UK-specific certification/anti-circumvention mechanism offered as alternative to blanket FTA disapplication: UK-origin steel meeting rules-of-origin and anti-circumvention criteria retains TCA-linked preferential access on the 41 lines | Reciprocal treatment of EU exporters under UK's own safeguard country allocations to be pursued as a parallel, non-blocking track, referenced in the package but not a precondition for this settlement | UK to table indicative compensation asks on other EU schedule lines in round 4 as a condition for further EU movement on TRQ terms",2394
control__rep2__2026-08-26T21-53-12-055Z,control,2,32,3,uk-geneva,counter,1200000,1100000,country_specific,32,3,True,"Year-two review must include a defined evidentiary trigger (independent trade-flow data threshold) and an automatic reopening of tranche size, not merely a data review | UK-origin steel meeting agreed rules-of-origin/certification retains TCA-linked preferential treatment, outside general FTA disapplication clause | Reciprocal treatment of EU exporters under UK's own safeguard country allocations to proceed as a parallel, good-faith track, not a precondition of FTA treatment | UK indicates willingness to discuss non-binding, illustrative compensation in non-sensitive industrial goods areas, contingent on TRQ package becoming credible; no specific lines committed at this stage",2381
control__rep2__2026-08-26T21-53-12-055Z,control,2,43,4,eu-geneva,counter,950000,350000,country_specific,37,3,True,"Year-2 review: substantive reopening tied to defined trade-flow and overcapacity data, with a rebuttable presumption of tranche adjustment subject to Commission/Council consultation — not a fully automatic, self-executing mechanism | FTA disapplication: UK-specific rules-of-origin and anti-circumvention certification route preserves TCA-linked preferential access for certified UK-origin steel, outside the general disapplication clause applying to other non-EEA FTA partners | Reciprocal treatment of EU exporters under the UK's own safeguard country allocations to be pursued as a parallel, non-blocking track, referenced in the package but not a precondition to this settlement | UK retains ability to compete for residual global pool volume in addition to its dedicated tranche | Any further EU movement on tranche size or out-of-quota rate is conditional on the UK naming specific, concrete compensation lines in the EU schedule at this table",2150
control__rep2__2026-08-26T21-53-12-055Z,control,2,44,4,uk-geneva,counter,1000000,400000,country_specific,37,3,True,"Year-two review carries a rebuttable presumption of tranche adjustment tied to defined trade-flow/overcapacity data thresholds, with operative legal effect, not merely advisory | UK exporters retain access to residual global pool above the country-specific tranche | FTA certification route confirmed: UK-origin steel meeting rules-of-origin and anti-circumvention certification retains TCA-linked preferential access, outside general disapplication clause | Reciprocal treatment of EU exporters under UK safeguard's country allocations proceeds as a parallel, non-blocking track, not a precondition | Indicative UK compensation offer: reductions on non-sensitive lines in HS 84 (industrial machinery components) and HS 29 (industrial organic chemicals), exact lines and depth to be settled in follow-up technical talks",2176
control__rep3__2026-08-27T09-27-33-171Z,control,3,5,1,eu-geneva,opening,400000,,global,50,,False,"FTA-preferential rates disapplied for non-EEA FTA partners on the 41 lines, including UK-origin steel under the TCA | Inviting UK to set out priorities among: volume, allocation method, administration, out-of-quota rate, duration/review, product carve-outs, TCA treatment",1199
control__rep3__2026-08-27T09-27-33-171Z,control,3,6,1,uk-geneva,opening,1200000,700000,country_specific,15,3,True,"UK carved out of FTA-disapplication text; TCA preferential rate preserved for UK-origin steel | Product-line carve-outs for tariff lines where UK exports are most concentrated, to be identified | Reciprocal, parallel discussion on treatment of EU exporters under UK's own safeguard quota | Anti-circumvention provisions to be discussed once volumes and allocation are settled",2096
control__rep3__2026-08-27T09-27-33-171Z,control,3,17,2,eu-geneva,counter,550000,260000,country_specific,50,3,True,"UK-origin steel carved out of FTA-disapplication text; TCA preference continues on these lines | Carve-out conditioned on strict rules-of-origin verification and anti-circumvention provisions against transshipment of non-market-economy steel | Carve-out explicitly UK-specific and non-precedential for other FTA partners (Turkey, Korea, Japan, etc.) | Review clause at 18 months is procedural (reporting/consultation), not an automatic renegotiation or sunset trigger | EU exporter treatment under UK's own safeguard measure to be discussed in parallel, not formally linked to this settlement",2229
control__rep3__2026-08-27T09-27-33-171Z,control,3,18,2,uk-geneva,counter,2400000,1600000,country_specific,25,3,True,"TCA preference for UK-origin steel preserved via full carve-out from disapplication text, conditioned on rules-of-origin and anti-circumvention provisions | Review clause to include a substantive trigger (material shift in trade volumes/shares) enabling reopening of tranche size, not solely procedural consultation | UK willing to discuss EU exporter treatment under UK safeguard in parallel track, without formal linkage at this stage",2359
control__rep3__2026-08-27T09-27-33-171Z,control,3,30,3,eu-geneva,counter,850000,450000,country_specific,40,3,True,"Country-specific allocation method treated as settled and not to be reopened | UK-specific carve-out from FTA-disapplication text treated as settled, conditioned on rules-of-origin verification and anti-circumvention provisions, explicitly non-precedential for other FTA partners | 18-month mandatory review with objective, pre-defined triggers (UK trade share or EU import volume movement against baseline) creating a presumption of adjustment and binding good-faith renegotiation obligation, but not an automatic self-executing reopening of tranche size",1805
control__rep3__2026-08-27T09-27-33-171Z,control,3,31,3,uk-geneva,counter,1400000,1000000,country_specific,30,3,True,"TCA/FTA disapplication: UK-specific carve-out preserved, conditioned on rules-of-origin verification and anti-circumvention provisions — treated as settled | Review mechanism must include an automatic, objectively-triggered reopening of tranche size (not merely a presumption or good-faith renegotiation obligation) tied to defined thresholds on UK trade share or EU import volumes, assessed at 18 months | UK signals willingness to table improved EU-specific quota allocation under UK safeguard measure as part of the same overall package, contingent on landing at or near these terms",2212
control__rep3__2026-08-27T09-27-33-171Z,control,3,42,4,eu-geneva,counter,1100000,600000,country_specific,35,3,True,"Allocation method (country-specific UK tranche within the overall pool) is settled and non-reversible. | UK-specific carve-out from FTA-disapplication text is settled: TCA preference continues to apply to UK-origin steel, conditioned on robust rules-of-origin verification and anti-circumvention provisions; explicitly non-precedential for Turkey, Korea, Japan or other FTA partners. | Review mechanism: automatic trigger on defined objective thresholds (UK trade share or EU import volume moving materially against baseline) obliges mandatory renegotiation within a fixed 60-day window; a pre-agreed default adjustment formula applies only if that window lapses without agreement. | Settlement conditioned on the UK formalising, within the same instrument via binding cross-reference, a concrete improvement to the country-specific quota allocation for EU exporters under the UK's own steel safeguard measure, with specified parameters (affected exporters, scale of improvement, duration). | This package represents the EU's final position for this negotiation; no further movement on volume or rate is available.",2326
control__rep3__2026-08-27T09-27-33-171Z,control,3,43,4,uk-geneva,counter,1150000,650000,country_specific,35,3,True,"Review mechanism as proposed by EU: automatic trigger on defined trade-share/import-volume thresholds leading to mandatory renegotiation within a 60-day window, with a pre-agreed default adjustment formula applying if the window lapses without agreement | TCA/FTA disapplication text: UK-specific carve-out preserved, conditioned on rules-of-origin verification and anti-circumvention provisions, explicitly non-precedential for other FTA partners — settled as agreed in round 3 | Country-specific allocation method (ring-fenced UK tranche within the pool, not global FCFS) — settled as agreed in round 3 | UK offer: uplift to EU-specific country allocation under UK steel safeguard measure of up to 300,000 tonnes (approx. 20% increase on current EU allocation), for a matching duration, cross-referenced in the same instrument, contingent on EU meeting UK tranche ask of 650,000 tonnes",1609
control__rep4__2026-08-27T11-03-57-713Z,control,4,5,1,eu-geneva,opening,400000,,global,50,,False,FTA disapplication as notified applies to all non-EEA FTA partners including the UK | Willing to discuss a UK-specific tranche in a later round | Willing to discuss TCA-specific treatment of the FTA disapplication clause | No product-line carve-outs proposed at this stage,843
control__rep4__2026-08-27T11-03-57-713Z,control,4,6,1,uk-geneva,,,,,,,,,1873
control__rep4__2026-08-27T11-03-57-713Z,control,4,18,2,eu-geneva,,,,,,,,,1526
control__rep4__2026-08-27T11-03-57-713Z,control,4,19,2,uk-geneva,counter,2000000,1500000,country_specific,15,3,True,"Licensed administration for the UK tranche, not first-come-first-served | Joint technical exchange of trade data on the 41 affected lines to calibrate final tranche figure | TCA-specific mechanism must preserve TCA-equivalent preferential treatment in substance, subject to anti-circumvention provisions | Review cycle no longer than every two years, given EU domestic legislation remains open | UK willing to discuss improved EU-origin allocation under UK's own safeguard measure, contingent on EU movement on tranche, rate and TCA treatment",2236
control__rep4__2026-08-27T11-03-57-713Z,control,4,29,3,eu-geneva,counter,1000000,400000,country_specific,35,3,True,"UK tranche administered by licence; residual pool remains global FCFS | Out-of-quota rate phased: 35% initial, stepping to 25% following year-2 review, conditional on anti-circumvention text and reciprocal UK commitment on EU-origin treatment | Volume figures contingent on joint Comext/HMRC technical data exchange on the 41 lines corroborating this order of magnitude | UK-origin steel within tranche receives full zero-duty treatment (tranche functions as TCA-equivalent mechanism in substance); above-tranche volumes fall to general out-of-quota rate | Conditional on robust anti-circumvention provisions: rules of origin verification, minimum processing thresholds | UK to table concrete proposal on EU-origin allocation under its own parallel measure before Round 4",1969
control__rep4__2026-08-27T11-03-57-713Z,control,4,30,3,uk-geneva,counter,1500000,1000000,country_specific,25,3,True,"Out-of-quota rate of 25% applies immediately on entry into force, not deferred | Automatic step-down to 15% at year-2 review, conditional only on compliance with agreed anti-circumvention/rules-of-origin text, not subject to renegotiation of the step itself | UK-specific tranche of 1,000,000 tonnes within the total pool, licensed administration | Residual pool above UK tranche remains global first-come-first-served for other suppliers | UK-origin steel within tranche receives full zero-duty treatment as TCA-equivalent mechanism; robust anti-circumvention and minimum processing/rules-of-origin provisions to be agreed as part of that mechanism | UK confirms in principle (not yet quantified) a reciprocal licensed EU-specific tranche within the UK's own steel safeguard measure, contingent on final terms of this settlement | Joint Comext/HMRC technical data exchange on the 41 lines to proceed on a fixed short timetable ahead of Round 4",2018
control__rep4__2026-08-27T11-03-57-713Z,control,4,41,4,eu-geneva,counter,1150000,450000,country_specific,28,3,True,"Out-of-quota rate steps down automatically from 28% to 20% at year-two review, conditional on agreed anti-circumvention/rules-of-origin compliance, not subject to renegotiation at that point. | UK tranche administered by licence; residual pool remains global first-come-first-served. | TCA-equivalent zero-duty treatment applies to UK-origin steel within the tranche only; above-tranche volumes subject to general out-of-quota rate. | Anti-circumvention and rules-of-origin text, including minimum processing thresholds, to be locked in now as standalone agreed text regardless of final volume/rate outcome. | EU movement on tranche size (up to 480,000t) and rate (as low as 27%/19%) available only as a package trade conditional on a quantified UK commitment, or a binding side letter with a 60-day quantification deadline referenced in settlement minutes, on a defined EU-specific tranche under the UK's own parallel safeguard/Article XXVIII measure. | Findings of the joint Comext/HMRC data exchange are noted; this offer already reflects headroom for that data and is not subject to further volume revision on that basis.",1747
control__rep4__2026-08-27T11-03-57-713Z,control,4,42,4,uk-geneva,,,,,,,,,1560
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,5,1,eu-geneva,,,,,,,,,994
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,6,1,uk-geneva,,,,,,,,,1743
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,18,2,eu-geneva,counter,,,,,,,"FTA/TCA disapplication remains part of the notified architecture; no UK-specific carve-out offered at this stage | Allocation method and review clause flagged as discussable in principle within a final package, contingent on reciprocal UK movement | EU rejects UK's sequencing (structure before compensation); insists on single-package negotiation | EU requests UK table indicative compensation or reciprocal offers, including treatment of EU exporters under UK's own steel safeguard",1392
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,19,2,uk-geneva,counter,,,country_specific,,,True,"UK-origin steel excluded from FTA-linked preference disapplication given TCA relationship and stated overcapacity rationale | Country-specific TRQ share for UK reflecting historical trade volumes rather than global FCFS | Defined review trigger within 2-3 years tied to material adverse impact on UK exports | UK open to discussing reciprocal treatment of EU exporters under UK steel safeguard as part of an eventual package, contingent on EU specificity on the above",1390
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,30,3,eu-geneva,counter,,,country_specific,50,,True,"Conditional and non-binding: EU indicative positions on country-specific TRQ share and review clause window (2-3 years, volume/price trigger) are offered only if UK simultaneously discloses specifics on EU exporters' treatment under the UK steel safeguard's country allocation. | Total TRQ volume of 400,000 tonnes globally is not open for increase; discussion is limited to allocation methodology within that envelope. | FTA/TCA disapplication remains part of the measure's architecture; no UK-specific carve-out is available and none is implied by movement elsewhere. | No figures constitute an EU commitment at this stage; all indicative content is part of an unconcluded package.",1498
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,31,3,uk-geneva,counter,,,country_specific,25,5,True,"UK-specific carve-out from FTA/TCA disapplication provisions remains a precondition, not tradeable against volume or rate | Review trigger must be defined against UK-specific export volumes, not aggregate/global measures | Reciprocity offer limited to maintaining (not improving) existing EU country-specific allocation under UK safeguard, contingent on EU movement on allocation share, out-of-quota rate, and FTA carve-out together",2194
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,42,4,eu-geneva,counter,,,country_specific,50,,True,"Indicative UK country-specific share: 12-15% of the 400,000t global TRQ envelope (approx. 48,000-60,000 tonnes), illustrative and non-binding pending full package agreement | Review clause: 2-3 year window, trigger may reference UK-specific export volumes rather than only an aggregate measure | Out-of-quota rate remains 50%, described as 'not currently under review' rather than closed | FTA/TCA disapplication remains architectural and unchanged; a transitional phase-in period for UK-origin steel raised only as a non-binding hypothetical, contingent on UK firming up unconditional reciprocity on EU allocation under UK safeguard | EU reciprocity ask: full (not partial) maintenance of EU's existing country-specific allocation under the UK steel safeguard, locked for the duration of the EU measure",1905
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,43,4,uk-geneva,counter,,,country_specific,25,5,True,"UK country-specific share to be calculated via a transparent, disclosed formula based on relative historical trade volumes among affected suppliers, not an undisclosed percentage | Out-of-quota rate must be opened for negotiation by round 5; 50% status quo not acceptable as a permanent feature | Review trigger defined against UK-specific export volumes accepted as settled architecture | EU to table concrete terms (duration, scope) for a phased FTA/TCA disapplication transition, not a hypothetical, before UK will firm reciprocity offer | UK reciprocity offer (maintenance of EU's existing country allocation under UK safeguard, fixed term) remains conditional on simultaneous EU movement on share, rate, and FTA phase-in terms | EU invited to indicate possible compensation on other schedule lines as a supplementary track",2279
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,55,5,eu-geneva,counter,,,country_specific,50,3,True,"UK country-specific share indicatively 18-20% of the fixed 400,000t global envelope (~72,000-80,000 tonnes), presented as near-final EU ceiling | Out-of-quota rate phased: 35% year 1, 42.5% year 2, 50% year 3 onward, replacing flat 50% from entry into force | FTA/TCA disapplication: actual (not hypothetical) 12-month delay before disapplication takes effect for UK-origin steel, strictly conditional on unconditional UK commitment in this session to maintain (not improve) EU's existing country-specific allocation under the UK steel safeguard, locked for 3 years | Review clause at year 2, trigger defined against UK-specific export volumes (banked from round 4) | EU signals openness to supplementary compensation on other schedule lines if UK still considers package short of 'substantially equivalent', but requires UK to specify its ask first | If UK does not firm reciprocity unconditionally this round, FTA phase-in offer is withdrawn and architecture reverts to a hard red line",2149
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,56,5,uk-geneva,counter,,,country_specific,30,3,True,"Total UK-accessible tariff-free volume framed as existing pool share plus a supplementary UK-specific allocation outside the 400,000 tonne global envelope, justified by the EU's own non-market-economy overcapacity rationale | Flat out-of-quota rate ceiling below 50% throughout the duration, not a phased build-up to 50% | Review clause at year two, trigger defined against UK-specific export volumes, three-year duration — accepted as settled architecture | FTA/TCA disapplication: phase-in period longer than 12 months, or a firm consultation/adjustment mechanism attached to the delay | UK reciprocity: conditional commitment to maintain (not improve) EU exporters' existing allocation under UK steel safeguard for a matching term, contingent on simultaneous EU delivery on volume, rate and FTA transition | Request for EU to specify potential compensation on other schedule lines to address any residual gap against 'substantially equivalent' standard",2286
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,67,6,eu-geneva,counter,,,country_specific,40,3,True,"UK country-specific share: 25% of the fixed 400,000t global TRQ envelope (~100,000 tonnes), a reallocation within the existing pool, not an addition to total volume | Out-of-quota rate phased: 30% year 1, 35% year 2, 40% year 3 onward, replacing flat 50% | FTA/TCA disapplication: 18-month transitional delay before disapplication takes effect for UK-origin steel, conditional on unconditional UK commitment to maintain (not improve) the EU's existing country-specific allocation under the UK steel safeguard, locked for 3 years | Review clause at year 2, trigger defined against UK-specific export volumes | EU open in principle to supplementary compensation discussion on a small number of low-sensitivity non-steel schedule lines in follow-up technical talks, if needed to close, but not a substitute for reciprocity and not reopening TRQ/rate/FTA terms | This is presented as the EU's final position for this Article XXVIII process",1966
firm__rep1__2026-08-24T20-22-24-391Z,firm,1,68,6,uk-geneva,counter,,,country_specific,40,3,True,"Out-of-quota rate phased 30% year one, 35% year two, 40% from year three onward, replacing 50% permanently — accepted as workable architecture | Review clause at year two, trigger defined against UK-specific export volumes, three-year duration — confirmed as settled architecture | FTA/TCA disapplication delayed 18 months for UK-origin steel — accepted as outer edge of workable terms | UK-specific TRQ allocation of approximately 150,000 tonnes, whether via increased share of existing pool or supplementary allocation, as the final closing point | UK reciprocity: maintenance (not improvement) of EU exporters' existing country-specific allocation under UK safeguard, locked for three years, contingent on the volume figure above and subject to UK capital confirmation | EU's offer to open supplementary discussion on low-sensitivity non-steel schedule lines noted and reserved as a fallback if overall package is later assessed as short of 'substantially equivalent'",1755
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,5,1,eu-geneva,opening,400000,,global,50,5,False,FTA tariff preferences disapplied for non-EEA partners including the UK | administration via first-come first-served licensing at the EU border,743
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,6,1,uk-geneva,counter,3000000,2400000,country_specific,25,5,True,"UK-origin steel retains existing TCA tariff treatment; no disapplication of FTA preference for the UK | Country-specific UK tranche administered by licence tied to historic trade, not first-come first-served | Circumvention/anti-transshipment provisions can be agreed separately and are not linked to volume or rate concessions | Any shortfall against these terms to be addressed through additional compensation elsewhere in the EU schedule",1068
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,17,2,eu-geneva,counter,400000,,global,50,,False,"Open to discussing TRQ administration mechanics (licensing vs FCFS) in the abstract | Open to discussing duration/review-clause architecture in the abstract, without commitment | FTA/TCA disapplication framed as general non-EEA policy, not UK-specific | Country-specific tranche neither confirmed nor ruled out as a future allocation architecture | Requesting UK to specify quantified compensation expectations and views on circumvention/enforcement provisions",1315
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,18,2,uk-geneva,counter,,1600000,country_specific,,3,True,"Illustrative benchmark only, not a final UK offer | TCA/FTA preference retention remains a primary UK concern, not yet resolved | Willingness to engage constructively on circumvention/enforcement provisions (rules of origin, melt-and-pour traceability) | EU asked to confirm country-specific allocation as the architecture in principle before administration mechanics are discussed",1671
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,30,3,eu-geneva,counter,450000,200000,country_specific,50,3,True,"Remainder of pool outside the UK tranche (250,000t) continues to be administered globally on a first-come-first-served basis | Review clause: fixed 3-year duration with a checkpoint review at year 2, tied explicitly to the stated non-market-economy overcapacity rationale | TCA preferential tariff treatment preserved for UK-origin steel volumes within the UK-specific tranche; disapplied for volumes outside the tranche | FTA/TCA partial preservation offer is contingent on UK commitment to enforcement and circumvention provisions: rules-of-origin verification, melt-and-pour traceability, and licensing safeguards | Out-of-quota rate of 50% is not available for movement at this stage | EU requests a documented UK counter-proposal reflecting this package, including detailed enforcement architecture",1926
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,31,3,uk-geneva,counter,2400000,2000000,country_specific,15,3,True,TCA preferential tariff treatment preserved for UK-origin steel within the UK-specific tranche | Review at year two explicitly tied to non-market-economy overcapacity conditions justifying the measure | UK commits to rules-of-origin verification and melt-and-pour traceability requirements for the UK tranche | Licensing administration for the UK tranche to guard against transhipment/circumvention risk | Shared UK-EU data exchange on tranche utilisation,1903
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,42,4,eu-geneva,opening,500000,250000,country_specific,40,3,True,"Binding review at year 2 of the 3-year term, tied explicitly to the non-market-economy overcapacity rationale | TCA preferential tariff treatment preserved for UK-origin volumes within the 250,000t tranche; disapplied for volumes outside it | FTA/TCA preservation contingent on UK committing in the same instrument to: rules of origin verification, melt-and-pour traceability, licensing for the UK tranche, and shared utilisation data reporting | Enforcement/circumvention architecture treated as agreed between both sides regardless of outcome on volume/rate | Remainder of the 500,000t pool beyond the UK tranche continues to be administered globally on a first-come-first-served basis",1872
firm__rep1__2026-08-26T19-19-55-190Z,firm,1,43,4,uk-geneva,,,,,,,,,1477
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,5,1,eu-geneva,,,,,,,,,1324
